Date,Nouns
2011.01.18,"['구제역', '매몰', '처분', '가축', '매몰', '처분', '돼지고기', '도매', '가격', '상승세', '조사', '보도', '지난해', '경북', '구제역', '발생', '매몰', '처분', '가축', '농림수산식품부', '전국', '농가', '구제역', '매몰', '처분', '예정', '가축', '집계', '가축', '돼지', '구제역', '정부', '지출', '비용', '구제역', '발병', '돼지고기', '도매', '가격', '상승세', '조사', '축산물품질평가원', '돼지고기', '가격', '지난', '구제역', '발병', '지난해', '서울', '기간', '오른', '구제역', '도축장', '이동', '제한', '수급', '빚', '뉴스', '최대', '수입']"
2011.01.18,"['구제역', '발병', '돼지고기', '도매', '가격', '상승세', '조사', '축산물품질평가원', '돼지고기', '가격', '지난', '구제역', '발병', '지난해', '서울', '기간', '오른', '구제역', '도축장', '이동', '제한', '수급', '빚']"
2011.01.18,"['구제역', '처분', '매몰', '조치', '국내', '돼지', '사육', '규모', '가장', '수준', '국산', '돼지고기', '도매', '가격', '최고', '구제역', '발생', '가격', '가격', '급등', '구제역', '도축장', '이동', '제한', '조치', '원인', '돼지', '감소', '소매', '가격', '우려', '돼지', '사육', '규모', '최저', '농림수산식품부', '지난', '현재', '구제역', '매몰', '처분', '돼지', '돼지', '사육', '규모', '처분', '매몰', '처분', '돼지', '비교', '현재', '돼지', '규모', '수준', '가장', '규모', '국내', '돼지', '사육', '규모', '유지', '사육', '규모', '도매', '가격', '최고', '가격', '상승세', '돼지고기', '가격', '구제역', '발병', '도매', '가격', '상승세', '가격', '시작', '구제역', '도축장', '이동', '제한', '조치', '수급', '전문가', '도매', '가격', '최고', '시장', '관계자', '축산물품질평가원', '돈육', '가격', '지난', '전국', '구제역', '발병', '지난해', '농협', '서울', '시기', '돈육', '가격', '축산물', '방법', '돼지고기', '가격', '가격', '시장', '관계자', '가격', '최고', '이동', '제한', '조치', '물량', '도매', '공급', '규모', '가격', '거래', '정도', '도매', '가격', '급등', '거래', '가격', '지난', '거래', '지난', '지난', '지난해', '가격', '지난', '전국', '가격', '정부', '공급', '부담', '방역', '도축장', '제한', '방안', '검토']"
2011.01.18,"['농협', '과일', '품목', '최고', '할인', '가격', '판매', '사과', '서울', '경기', '농협', '할인', '판매', '음식', '주요', '품목', '전국', '전국', '판매', '쇠고기', '돼지고기', '달걀', '할인', '판매']"
2011.01.19,"['구제역', '발생', '매몰', '처분', '가축', '매몰', '처분', '가축', '돼지', '공급', '돼지고기', '도매', '가격', '크게', '보도', '도축장', '돼지', '구제역', '매몰', '처분', '가축', '돼지', '도축', '물량', '급감', '축산물', '감소', '상황', '구제역', '상황', '공급', '도매', '시장', '돼지고기', '가격', '크게', '돼지고기', '도매', '가격', '정도', '구제역', '발생', '정도', '축산물', '도매', '상인', '상인', '해결', '정부', '지난', '구제역', '지역', '돼지', '시장', '공급', '계획', '가격', '영향', '도매', '가격', '인상', '가능성', '물가', '불안', '요인', '뉴스', '최대', '수입']"
2011.01.19,"['구제역', '발생', '매몰', '처분', '가축', '매몰', '처분', '가축', '돼지', '공급', '돼지고기', '도매', '가격', '크게', '보도', '도축장', '돼지', '구제역', '매몰', '처분', '가축', '돼지', '도축', '물량', '급감', '축산물', '감소', '상황', '구제역', '상황', '공급', '도매', '시장', '돼지고기', '가격', '크게', '돼지고기', '도매', '가격', '정도', '구제역', '발생', '정도', '축산물', '도매', '상인', '상인', '해결', '정부', '지난', '구제역', '지역', '돼지', '시장', '공급', '계획', '가격', '영향', '도매', '가격', '인상', '가능성', '물가', '불안', '요인', '뉴스', '최대', '수입']"
2011.01.19,"['구제역', '식품', '물가', '차례상', '지난해', '예상', '서울', '판매', '용품', '가격', '차례상', '비용', '지난해', '시기', '사과', '배추', '포기', '한우', '돼지고기', '조기', '상품', '지난해', '용품', '대형', '마트', '정도', '비용', '조사']"
2011.01.21,"['구제역', '확산', '영향', '돼지고기', '가격', '크게', '전국', '돼지고기', '삼겹살', '구제역', '발생', '지난해', '비교', '비', '오른', '가격', '도매', '가격', '돈육', '가격', '지난해']"
2011.01.21,"['한파', '물가', '불안', '정부', '가격', '수급', '상황', '점검', '대응', '보도', '정부', '가격', '집중', '점검', '물가', '안정', '대책', '거래', '정책', '관계자', '가격', '수급', '물가', '안정', '대책', '추진', '점검', '예정', '정부', '원가', '유통', '비용', '조사', '가격', '계획', '정부', '구제역', '한파', '쇠고기', '돼지고기', '사과', '가격', '정부', '조기', '가격', '정책', '시행', '예정', '협의', '활성화', '가격', '안정', '가격', '확대', '방안', '요금', '인상', '물가', '안정', '뉴스']"
2011.01.24,"['예방', '백신', '접종', '경북', '구제역', '확산', '백신', '접종', '시기', '불만', '방역', '한우', '농가', '구제역', '발생', '한우', '농가', '구제역', '발생', '지역', '지난', '돼지', '농가', '구제역', '발생', '구제역', '발생', '구제역', '지역', '구제역', '확산', '지난', '소', '구제역', '예방', '백신', '접종', '구제역', '예방', '정도', '구제역', '예방', '기간', '구제역', '발생', '축산', '농민', '방역', '백신', '접종', '시기', '구제역', '사태', '백신', '접종', '매몰', '구제역', '확산', '방지', '더', '처분', '매몰', '백신', '접종', '처분', '축산물', '수출', '고려', '처분', '구제역', '사실', '제외', '전국', '정부', '논란', '지난해', '쇠고기', '돼지고기', '수출', '약', '고려', '백신', '접종', '구제역', '발생', '예방', '백신', '접종', '가축', '처분', '매몰', '사태', '농민', '주장', '지난', '정도', '돼지고기', '수출', '가축', '처분', '비', '방역', '비', '지출', '경제', '주장', '축산', '농민', '예방', '백신', '접종', '확산', '비용', '정부', '구제역', '사태']"
