Date,TF_IDF
2013.10.24,"[0.02012051324246608, 0.04674272079730759, 0.16185812014213413, 0.07437276399966805, 0.04908300518786833, 0.018587748737076984, 0.26807698756869175, 0.030016345230116006, 0.05348638779711411, 0.06118859236720147, 0.053206139094397094, 0.03584959469686156, 0.03160599393462752, 0.0921346758926434, 0.07114713247224143, 0.2803694843897664, 0.039410913137257954, 0.08222685895160965, 0.12069988743220099, 0.04178960163193404, 0.04895424019432601, 0.07003464057706872, 0.025324728786708384, 0.16589918060227526, 0.06972254511433094, 0.3469504002570143, 0.03668492259543466, 0.041134878394651034, 0.1037854532930647, 0.5183207192977073, 0.09961374354213248, 0.05504606950910556, 0.04150317746257143, 0.05284884074731057, 0.046657003790168065, 0.2355929543961083, 0.17125990718731238, 0.06236734374360178, 0.05185544294774022, 0.10408516102652078, 0.0764948544115646, 0.06729034371317272, 0.15067891705002875, 0.06396633551600237, 0.12038254824685486, 0.07090132444456522, 0.05045447837595955, 0.05703134658743948, 0.06382794743740228, 0.06396633551600237, 0.06431667730000999, 0.30236138056384454, 0.17429121892570693]"
2013.10.23,"[0.0851645928785361, 0.23178281442519508, 0.15712590765284043, 0.11407932975973119, 0.10470596239923687, 0.06537011652795591, 0.06017854130822693, 0.05443050837798554, 0.047279003338671306, 0.20667320885688809, 0.8150626462783384, 0.0635254625570153, 0.11968290851791885, 0.08353265662986607, 0.1644906009200003, 0.13253693013582574, 0.15471629678795762, 0.14363997003187462, 0.11268539783066175, 0.12121660294769797, 0.16823403231719578]"
2013.10.23,"[0.10710258466642904, 0.047363186551702234, 0.1852986652856672, 0.3990308815865507, 0.07487138058061679, 0.17922950247655856, 0.10994258006599819, 0.15203103704982335, 0.19385683704967763, 0.19904812821461831, 0.12795537600600246, 0.20292788473233525, 0.15013155706906703, 0.0776652022380081, 0.16921899572499213, 0.42778990388074045, 0.17671845221937993, 0.1498370940910812, 0.17625917935687524, 0.19490599164186392, 0.18135058031469856, 0.25580249652623527, 0.1040727332035755, 0.24331279669605868, 0.2318184527091489]"
2013.10.23,"[0.047649965581868715, 0.1595544121670833, 0.26412017732135695, 0.06300213781925884, 0.08490001884365582, 0.07485020411840977, 0.08424632047645127, 0.09333403337728129, 0.09736598047309923, 0.07685461731965443, 0.09880988628368918, 0.09736598047309923, 0.10466760190369546, 0.09528162316358635, 0.20652298476596942, 0.10667390576705876, 0.12469625712895059, 0.34222001567201343, 0.1519828930158887, 0.1533323378284965, 0.16280132575017653, 0.1157074184012686, 0.2088604964810996, 0.2722222389138572, 0.06819453950988465, 0.2834823402502179, 0.1410805202172462, 0.29271333767809904, 0.3642134254065908, 0.3179406097172469]"
2013.10.23,"[0.31846198455987124, 0.2999258480544097, 0.19599766923609324, 0.06777809390668713, 0.17755064999810183, 0.14095492462992198, 0.1606222122727236, 0.09447594288246212, 0.13064342827008757, 0.08329260352761318, 0.33825026932260593, 0.09228261517182725, 0.14483440761425248, 0.14541339820427115, 0.15185783695573551, 0.10840447303663094, 0.20021444687597492, 0.16748676739032822, 0.1506828527375152, 0.14247165631320108, 0.439632798075074, 0.17886372307909054, 0.1766858172823669, 0.219816399037537, 0.19920641196616484]"
2013.10.23,"[0.1661154943588733, 0.07560617832615497, 0.18101821020087153, 0.643897709490714, 0.21393332731190978, 0.19123052014324346, 0.282413762166106, 0.35640096784153713, 0.13486027205380002, 0.16301952120626848, 0.4006308655333176, 0.15790498605866218]"
2013.10.23,"[0.10955200534964128, 0.29815526931572356, 0.12725219126209034, 0.15158991865582114, 0.19015141178951359, 0.14674665752170016, 0.12748658020296158, 0.12284169182666825, 0.08408925720799379, 0.09154554808641749, 0.06294884028486798, 0.20024420669774454, 0.07741104203639101, 0.14003404803480496, 0.16343275012915676, 0.16098616566111884, 0.07242408735380666, 0.2449685565036534, 0.1539548560152883, 0.18014048817539044, 0.37429642375856204, 0.44393734944049934, 0.16592808452109667, 0.3118554668260116, 0.22311821326210715]"
2013.10.18,"[0.5938187157335059, 0.09669794219887498, 0.6641860560141983, 0.12097426860854119, 0.14211300771223484, 0.40256035968414455]"
2013.10.18,"[0.0800470702433267, 0.0871420133667571, 0.22152636691761718, 0.1219641130418205, 0.10722432661203132, 0.19682840588507503, 0.7162370666430969, 0.11941646150516139, 0.10583714993105736, 0.18505430503963763, 0.20809971377837877, 0.20659765829900834, 0.24914562725729048, 0.23292302555410135, 0.2118283115240847, 0.22786544508351106]"
2013.10.18,"[0.07801221644068931, 0.15630106993026496, 0.8050545200895391, 0.139640117559389, 0.09679513550308833, 0.38250109824547196, 0.10992600112167719, 0.19013427423507753, 0.3129868535554032]"
2013.10.18,"[0.12685675997780826, 0.053747739027920356, 0.044722045089243455, 0.1103310340566053, 0.11680335958492895, 0.07447573231324117, 0.06469052929352846, 0.3534814168980264, 0.3717424245560212, 0.1359391162354748, 0.22506785858198733, 0.34662899560280463, 0.19297966096669353, 0.6350818601982542, 0.22466133316898523]"
2013.10.18,"[0.03381851123460994, 0.014328511278930518, 0.017850062379118983, 0.036262112677310616, 0.06513809393444527, 0.028706960542821416, 0.038320823517233746, 0.05173718906431398, 0.023171870771523082, 0.13534816294837118, 0.02053690697343913, 0.0820226602720951, 0.05843163574094597, 0.06493147727432154, 0.031738543366420215, 0.031738543366420215, 0.03411866450620773, 0.030469796625125285, 0.0540649978716823, 0.17008393812952297, 0.07820023900587436, 0.07509157596128471, 0.04107284601561744, 0.025614006932199947, 0.18838423782203154, 0.053842119385164026, 0.038789919620030144, 0.044639511002256424, 0.046203594448122755, 0.16876924026167875, 0.04436835788583543, 0.051756868384912655, 0.04445896480620397, 0.038449664253428745, 0.06762309362561425, 0.09039394032988536, 0.039003207096684755, 0.040950065342398985, 0.09611825730922713, 0.1223939655710794, 0.2177335900225497, 0.07203608927895175, 0.03637437837349164, 0.047852674192729434, 0.09629207143712705, 0.12000714950381541, 0.05259634777269561, 0.048648084312324, 0.060896805054200344, 0.10351373676982531, 0.25480931724860406, 0.06396024647448063, 0.2623205075549706, 0.06148550221693474, 0.044215584520083055, 0.10402041052249812, 0.057686648946499164, 0.0434380816778881, 0.11445519247785792, 0.09080237802101483, 0.3456629227372715, 0.05156963285594316, 0.0929323283610162, 0.23594835336136138, 0.1239473411264382, 0.044026778840622505, 0.11612855048712664, 0.07436428418175657, 0.3574292011781103, 0.10492820302198824, 0.23356773233735395, 0.07436428418175657, 0.05855007342583945, 0.23871049236767714, 0.07327217692554598, 0.053068606841177625, 0.061129520624377674, 0.061850131976079734, 0.07201010164552092]"
2013.10.18,"[0.08366156016874317, 0.0507255865035072, 0.17306805450990856, 0.12278048653893879, 0.12040631973991672, 0.2151031533515943, 0.11219770897649525, 0.4837746718245303, 0.16182075221476672, 0.380542801978702, 0.2742495181649959, 0.12866540242559396, 0.15684488252560352, 0.16257127050613365, 0.1442234065489819, 0.09260950648353604, 0.15808050583031122, 0.1415124442518649, 0.23136125590994008, 0.3709276714489461, 0.1668183972924852, 0.17571219806181465]"
2013.10.18,"[0.12700806868792666, 0.08006338252904294, 0.2978085422941178, 0.4485687786150801, 0.1186452220096435, 0.08246597573323974, 0.09342853330277162, 0.6517167332607219, 0.31142459754926183, 0.09186707777438077, 0.12206178093237234, 0.1519688062775646, 0.19462346297493385, 0.12936825411650724, 0.18756635426234897]"
2013.10.16,"[0.2759856430401087, 0.1753978777343139, 0.1945917958835265, 0.21850581667380836, 0.11713568510120398, 0.35130419778126354, 0.14073871450605135, 0.2836510281731297, 0.14172105013109065, 0.13191595441054954, 0.2632713027734096, 0.15667891639610926, 0.4218652917863468, 0.23971853695898518, 0.1348655440508032, 0.1677192507706532, 0.39617616096494346]"
2013.10.16,"[0.06333096620169568, 0.6587307395078278, 0.5956855703135384, 0.3191560973272414, 0.05850646416657472, 0.07031619271078272, 0.19184287643443096, 0.11197071833230307, 0.11622570168221444, 0.11021988857553172, 0.14830963059855673]"
2013.10.16,"[0.2644755795973502, 0.04626811496322235, 0.05560749114586365, 0.47357950067104904, 0.11466955564653329, 0.09420409358915564, 0.20467684477835363, 0.20771213579101214, 0.10402153159714195, 0.11212169972764424, 0.1434350329385434, 0.24072284843603603, 0.12381129793345587, 0.2736023170518379, 0.1762393333137215, 0.24323310052183603, 0.10976345950319574, 0.14306226021824273, 0.0716772075327291, 0.49529064964750785, 0.1679091813049513]"
2013.10.16,"[0.013657537614290996, 0.033202373382132014, 0.011364068964409304, 0.024743467985820177, 0.028035602518441633, 0.0957413296575509, 0.0328762977975985, 0.023256484897294327, 0.026175924339681446, 0.16715489124225197, 0.15675110081567561, 0.03081531770896756, 0.0302522949810627, 0.11728423690401231, 0.07116016105734682, 0.4515760757707467, 0.05144116881186744, 0.025766624587679338, 0.03659989884177923, 0.055903716279989156, 0.1073627960968654, 0.20521440595175755, 0.0431580370830263, 0.6489442532942133, 0.16522333907479533, 0.04676469832064373, 0.039780121919733395, 0.08378748386713118, 0.09122367076510342, 0.20611464309030444, 0.12112703669153825, 0.3377210215295663, 0.04857542792895606, 0.04161182199138567, 0.04975849616839338]"
2013.10.16,"[0.031073093253274092, 0.0219089984290674, 0.04033805160563445, 0.05722110016546412, 0.17813342016336872, 0.026368782515104525, 0.06926717051574251, 0.11664791639184459, 0.1571482892009037, 0.10044101979193494, 0.11626447292225893, 0.5177506604837169, 0.09727014327292643, 0.12174434305252678, 0.17974140733842808, 0.0811129382916125, 0.07167378143197119, 0.07458538987216126, 0.7270575630671978, 0.11886854500482565, 0.09920883418883478]"
2013.10.16,"[0.1306551347568359, 0.04741190179230753, 0.10117661862593803, 0.16070298656822823, 0.07559349933780968, 0.06635777997677768, 0.1750146357651842, 0.10136297832823835, 0.09766988593315057, 0.2340040920271493, 0.0727867152131411, 0.05004983209546148, 0.06154854702203997, 0.12707052156688858, 0.18119951676248808, 0.22267862473947958, 0.27309574562500394, 0.0649716632256219, 0.29215713266975085, 0.07700050580803691, 0.21192709392086506, 0.15411810641328666, 0.12955036768053446, 0.5882816823908545, 0.26944161503018316, 0.15261869517206933, 0.14710421823153896]"
2013.10.16,"[0.06966197578487003, 0.04874951106295876, 0.13564927465973117, 0.0665587957441237, 0.17734650432816176, 0.03552408311503893, 0.4658649123687443, 0.5518146324437798, 0.05025902293143723, 0.11313630477258159, 0.044583620354942545, 0.05160490902796764, 0.06537749766985311, 0.07883066177768282, 0.30638337495241286, 0.05558412834857009, 0.10522153737169364, 0.055683624663698514, 0.11090814704394361, 0.11486731455741246, 0.2311012462056737, 0.11322232805597263, 0.10648369030060995, 0.13481398245230808, 0.07920158168930791, 0.09403334041120466, 0.08753281657478836, 0.13263791707832706, 0.14986541778966284, 0.14985349578905557, 0.11453124110457416, 0.08725489602264744, 0.13263791707832706, 0.10171758971378345, 0.13750423964348993]"
2013.10.14,"[0.11640162687590755, 0.03287868019986265, 0.05471492736128838, 0.16383739554956966, 0.08320825401043831, 0.1007391355950789, 0.13872631469998922, 0.09410596689810061, 0.07414424698913895, 0.06585266892006297, 0.3165810153981565, 0.21268379216750485, 0.08160367338505446, 0.04966464495503898, 0.07418372219236279, 0.08671753145984111, 0.08666074313528183, 0.11978687000172149, 0.47447691597758185, 0.10201702447829136, 0.08822788286732132, 0.26961429236648654, 0.1835816070222176, 0.09327096573495862, 0.11876303760015881, 0.10828299329686428, 0.5172064779016285, 0.24354599288329642]"
2013.10.14,"[0.1829000823866741, 0.18427968474430745, 0.34992525532674007, 0.5518037774562471, 0.3068814148458184, 0.41555261776126223, 0.37132717222204525, 0.3176624226857646]"
2013.10.14,"[0.5415101565459028, 0.45886315526407845, 0.5727114970041558, 0.410137655303661]"
2013.10.14,"[0.25783927153591474, 0.09021807290552974, 0.0908985814348724, 0.06804626981912382, 0.1444438368695967, 0.328205545207531, 0.46019744102970184, 0.373262614942881, 0.09301164455030529, 0.10468760783111235, 0.36894137051293285, 0.14588762505259265, 0.10286652797943491, 0.09764322330303313, 0.3728659483240957, 0.16199223038712712, 0.17713378688162426, 0.19754240704772166]"
2013.10.14,"[0.08514880869028449, 0.19036682687803927, 0.21816773600996053, 0.0761161804325422, 0.1579701137169476, 0.07758321515566166, 0.13342204921642067, 0.1552473807991283, 0.19335619246651187, 0.24963650687760097, 0.3388268359687439, 0.12840704041824552, 0.24770551019728135, 0.08891527222669594, 0.5845599403086923, 0.407147914305752, 0.15000574719889337]"
2013.10.14,"[0.09611576006763001, 0.2928945029556833, 0.3741086992274137, 0.17763947305954553, 0.31005016974015315, 0.19962906886984114, 0.6911582385360495, 0.34609086377492276]"
2013.10.10,"[0.1352362903143896, 0.13519670639157588, 0.08878579537591272, 0.11494200676573489, 0.24653679922240845, 0.1675338001031578, 0.1180200381278715, 0.1722114230645477, 0.15857115282342502, 0.13428714492767455, 0.3042770277185313, 0.23014604459553778, 0.2668252502918545, 0.2642634044157561, 0.21330271587905247, 0.20956055860361458, 0.20262261855487496, 0.2079391055784905, 0.21505354102275334, 0.21446510265088223, 0.3427138157928788, 0.19120524525301225, 0.24531762644079833]"
2013.10.10,"[0.09352352236150743, 0.07781840240355946, 0.20324318398520305, 0.369044292417214, 0.2156162695366329, 0.15124495016067385, 0.18063725352436016, 0.2506272766312089, 0.18484626449551433, 0.24618451864997448, 0.36835715404254915, 0.3689185922950009, 0.35143250811505045, 0.3909209874945811]"
2013.10.10,"[0.04479091548278526, 0.015790576254352037, 0.023641508930982505, 0.03878773287183409, 0.07604184788153912, 0.06137995242340143, 0.060461095963301945, 0.05975394250123484, 0.11466463009328161, 0.04799773750466924, 0.057246872482894916, 0.37022595312496204, 0.11783354957652846, 0.05005287804054024, 0.10357227944620742, 0.13569785041294427, 0.07128726813919899, 0.09641180960731567, 0.03750821071488658, 0.0718930655689274, 0.061194334652106754, 0.05986111146915672, 0.0502838492160016, 0.12004591203256473, 0.04243459752582902, 0.0585613155919822, 0.33392860716933054, 0.06443193840545915, 0.05544656661924222, 0.292806577959911, 0.057531552222128725, 0.6190414173055467, 0.0791815010221745, 0.3474303053078066, 0.0956970099929751]"
2013.10.10,"[0.08586428796157497, 0.3511931142960584, 0.06142715428117362, 0.5641274353716771, 0.1967544736683377, 0.27602914168020326, 0.08085587011155955, 0.10113242004950367, 0.4311400877522024, 0.3800975914560489, 0.12992597903651218, 0.1614788722625809, 0.2056591191912977]"
2013.10.10,"[0.040675654426527055, 0.028679566648491615, 0.30057152702651113, 0.11220286910247675, 0.069055340643189, 0.0911474432509941, 0.10355269201784026, 0.12445515468027095, 0.06657291837971992, 0.08254286854850201, 0.052064786110617024, 0.22904367605383882, 0.09205850740110309, 0.08979365525469853, 0.1298223755977484, 0.5173099524383308, 0.4404608054499252, 0.08799076751591495, 0.0988017999524149, 0.06161516024316204, 0.1294751961457752, 0.06812412743751377, 0.15277544558497036, 0.10149469985665885, 0.20592397362037146, 0.16042079523307606, 0.09249166795893088, 0.11802033994020379, 0.1826556525491663, 0.09622677371506445, 0.1479049756547538, 0.10501599611061027, 0.13093474568982122, 0.11943646628515983, 0.1413219653249756]"
2013.10.08,"[0.06004458062336608, 0.042336197810391, 0.10734081143641679, 0.10193810098897517, 0.1360768226177573, 0.05095413175517603, 0.16500083767967583, 0.9178276176193654, 0.16210256530884412, 0.12916501733149896, 0.19743856710683197]"
2013.10.08,"[0.039840607387556945, 0.08427237651099678, 0.13321715943457996, 0.05748760289192099, 0.15498894310741526, 0.448683090704628, 0.2232497837402841, 0.11184661890696626, 0.7883296784594773, 0.12471566821754203, 0.13548132179273592, 0.09863718425287632, 0.13216986617332072]"
2013.10.08,"[0.053148916218132614, 0.04503715969111495, 0.018737103391002246, 0.027103258211307508, 0.0364167366715036, 0.1418080987838634, 0.045915358173805786, 0.09976010892762725, 0.30072103116776605, 0.04248407066593189, 0.0921741776787835, 0.0590066761331798, 0.11497329290964389, 0.08050955874467636, 0.38065273960357265, 0.08461786718985305, 0.06346120444839125, 0.08340222073194704, 0.05349903985558248, 0.13261823012608018, 0.08530833713493081, 0.1048070587393982, 0.07103121612732591, 0.06309404727322644, 0.20846663363365178, 0.05660568626466751, 0.05194442306861086, 0.06378722268010065, 0.06942923341554533, 0.0878977582446562, 0.08255587444717803, 0.1257348850615613, 0.0968196236690568, 0.15290992198629128, 0.10285693131240105, 0.08750997900901342, 0.08134070250518428, 0.06579291564071338, 0.1120497806777183, 0.16347768964406867, 0.14270432983777048, 0.5432412323779807, 0.09378890063509614, 0.10464292566189684, 0.14043325662343104, 0.10189396608614033, 0.06513831261311887, 0.0824521847317089, 0.09607069180486745, 0.18757780127019227, 0.07629503243285414, 0.09720319914949153]"
2013.10.08,"[0.1386515055682602, 0.1509408316234734, 0.10736884185149119, 0.1705383495143114, 0.24065994452955586, 0.07041901657421235, 0.24763453591507992, 0.10756660716204926, 0.2272875591124785, 0.10364748969502738, 0.17737545556247225, 0.0772414162554923, 0.21245195105081896, 0.15199326152363027, 0.08714047768181811, 0.4135372988750481, 0.18332313897794603, 0.10334592253762023, 0.1778890724403762, 0.31998680695749876, 0.12485715331972973, 0.4288980183160063, 0.09533351977170063, 0.12456619511593156, 0.18017992977526948]"
2013.10.08,"[0.2542822109075313, 0.11814651291386266, 0.4087380899927679, 0.1917752561026083, 0.10579564398328643, 0.06170794541158243, 0.1517381298677475, 0.07988704779821085, 0.26617471444058116, 0.19952769471807383, 0.12373633097627518, 0.12365530031494333, 0.16365042614631622, 0.18562893883124543, 0.12752832054549268, 0.2992073979912056, 0.3507062093203687, 0.13488554872314107, 0.10490308669260158, 0.11792985531845092, 0.29464741824841045, 0.15405490770895994, 0.14222445273916848, 0.17177734001203937, 0.19609785154963935]"
2013.10.04,"[0.08056574951935884, 0.08770666559284929, 0.061377200638378475, 0.03092008225621381, 0.2692944112963928, 0.09404402719609506, 0.07839595643253845, 0.16759932444696762, 0.10298257893269046, 0.09938319372347085, 0.2604991044670796, 0.22362980974622354, 0.053261470315331454, 0.07122112125948801, 0.08384427807475607, 0.17459277102790433, 0.18036242140646472, 0.20994661014467866, 0.06642868235418631, 0.09398605648400582, 0.11742713466481174, 0.2752617063127347, 0.14636169788727854, 0.19943467182444125, 0.09341104859961659, 0.2830055484719267, 0.5369156928378318, 0.19837423340110266, 0.1570447904391138]"
2013.10.04,"[0.6183486006758542, 0.16727520091584924, 0.12483832122154981, 0.17708802975771126, 0.18376261157460663, 0.21549015467193466, 0.18386044878695182, 0.16211432981837548, 0.5351738710708318, 0.34061377168443835]"
2013.10.04,"[0.0698311560212091, 0.16458761147565426, 0.11852033427819512, 0.38809411409708694, 0.10284652628887511, 0.10246474470701007, 0.12930862116321185, 0.09785941903909787, 0.24348834547008597, 0.18238881185549152, 0.3433711487583064, 0.12215264155156855, 0.4805774708346346, 0.2478148433243305, 0.09870544964325464, 0.1414339464217336, 0.3226863595140111, 0.1671099723215349, 0.14005906585564934, 0.2384062338677659]"
2013.10.04,"[0.13743959611282902, 0.05823156405119735, 0.09690583009499222, 0.07254326918637977, 0.08068875928353884, 0.0700872402856816, 0.15141048113193928, 0.16780463019440275, 0.19349888860910153, 0.17742008449919167, 0.1040962076411572, 0.145932988927764, 0.48857490331420467, 0.6805445827442905, 0.21034169829472954, 0.23112246201757544]"
2013.10.04,"[0.03344107592740227, 0.07700548865344672, 0.04274581024608092, 0.061787123354700366, 0.04988833375208671, 0.36938342463698043, 0.052530391754527145, 0.6676525945978756, 0.07656570821388384, 0.10787420564836495, 0.1386909253444731, 0.20499635871631103, 0.14493926134000104, 0.149728972043, 0.2525441079931575, 0.19710839179262907, 0.06680126997197659, 0.24879789492176785, 0.09757079125351253, 0.28201127849554464, 0.08612391558878854, 0.11049807432314866]"
2013.10.04,"[0.5082000465075722, 0.1383110434620854, 0.058600786193656274, 0.387160752615273, 0.12029315938141152, 0.0812003731661546, 0.05868572199686965, 0.24450663513408774, 0.13953861116621197, 0.15207795864120222, 0.29371657870080053, 0.1651470252110838, 0.3279100010679795, 0.17161482721689011, 0.18182840075163131, 0.15725154625423332, 0.1636018604883316, 0.21167538757061002, 0.25000768736507817]"
2013.10.04,"[0.08143678330235073, 0.3004964401335018, 0.1413513086055926, 0.20024558286874075, 0.18263165892499633, 0.12501749457615835, 0.1535455421580807, 0.10409597148281435, 0.19762674551951867, 0.1414776270513236, 0.1342937474599842, 0.18826706952383981, 0.6305533236329309, 0.34479726827889123, 0.22459304574525463, 0.2830535574290421]"
2013.10.04,"[0.05939426322107189, 0.02791844826432417, 0.1253977499012959, 0.054612575471236886, 0.0168007563838348, 0.04038409226745122, 0.05426125679634768, 0.024045498830805832, 0.032403079871624184, 0.048017838913694204, 0.0466360519996225, 0.10136610885637733, 0.05060752128243493, 0.26884618317311026, 0.144269593097496, 0.029989987028573802, 0.03150977322472169, 0.06304068185138517, 0.053013820545521645, 0.07436049201683798, 0.07270729833251659, 0.04416108230906371, 0.04940058128807657, 0.0660766594423185, 0.30068852892901526, 0.6246537441976209, 0.03958802123448203, 0.2645928363659285, 0.05344896704420653, 0.044452052295466546, 0.1267468819287474, 0.09950808102601362, 0.037513137473870174, 0.038698822806239735, 0.051460804683351125, 0.05602798039842903, 0.04683652017015659, 0.051725083133031334, 0.05508973199563796, 0.05176951851883524, 0.0834775776063116, 0.05865222176439758, 0.4252614042343435, 0.15631603729070195, 0.06463139183041713, 0.04560387659948852, 0.05231169578103744, 0.06999822565594592]"
2013.10.02,"[0.0782923911634308, 0.059298703875226205, 0.0972203164411717, 0.21270410847472082, 0.24028631300311656, 0.181102493175412, 0.5657797753165202, 0.05176483569072827, 0.19965791411676165, 0.08931027716328753, 0.07049805728850796, 0.07553374969548976, 0.2782039321932897, 0.1542590714659116, 0.05575638684716423, 0.1117123830145063, 0.11125185794594501, 0.040395521111385294, 0.09458501643728012, 0.05560727948612208, 0.10170229031272651, 0.12118443399550856, 0.14067637911278932, 0.0851229988399919, 0.06620179412380531, 0.18272185360447135, 0.37891494763030936, 0.09948226384078669, 0.18899603965327566, 0.08271471169456661, 0.07365906691351021, 0.10840451370068176, 0.13396571453556522]"
2013.10.02,"[0.0394645912579334, 0.04296252103241891, 0.09087596765496099, 0.14365606825248267, 0.05887438264066657, 0.06199233672122367, 0.1012018125780164, 0.25070083633279505, 0.483841938798071, 0.12037182862353293, 0.7084193869049216, 0.1344883994048187, 0.11432317546789963, 0.29219530116090714, 0.142526708995324]"
2013.10.02,"[0.06595593290873727, 0.11177905757460549, 0.13951251187388053, 0.08562178871876794, 0.2577039743370127, 0.7827107585065962, 0.214397716656572, 0.48098500470440386]"
2013.10.02,"[0.05767447121279771, 0.12557706544393057, 0.5553876528267513, 0.15606036322362954, 0.13867398036747275, 0.1305360878697787, 0.14739768126518205, 0.7681780748063944]"
2013.10.02,"[0.15858679370412626, 0.17537391501248115, 0.1973976315592273, 0.7172960125994131, 0.23147932972916838, 0.3296987322448827, 0.47783981628144195]"
2013.10.02,"[0.09500448956929303, 0.03447505938186603, 0.14713900110843298, 0.08764009872013474, 0.21986803144664163, 0.21210004705609328, 0.07370501002673953, 0.3114764380008959, 0.07101961722851126, 0.17015358303016895, 0.05292608468178223, 0.07278640460794224, 0.05996793472306162, 0.0404795975312014, 0.04724345287084297, 0.08418352140317602, 0.09307243896046931, 0.07081298237270564, 0.12189020564823715, 0.055990097629800104, 0.3288840947594898, 0.07705026450482456, 0.05811776937043929, 0.1674809154722961, 0.34221020742904373, 0.5877648012604235, 0.08535318629303897, 0.24691981798211549]"
2013.10.02,"[0.12596250957628297, 0.14034499798457825, 0.0593379621711682, 0.07757785798273308, 0.09323721215612399, 0.05094659484238542, 0.1319108270477533, 0.14199915597886606, 0.4649463520998466, 0.14775045386710992, 0.0528476643690484, 0.0727485315675303, 0.1430860404052537, 0.1399090153160993, 0.06009067184812836, 0.12489742144417722, 0.7275591400638104, 0.15096384155083045, 0.1128164640027561, 0.07081679717329656, 0.11316624713784237, 0.13421609383897018]"
2013.09.27,"[0.0318019182220703, 0.02646151905874675, 0.15847179458882796, 0.3467338314684029, 0.0652816022754358, 0.38975989698882546, 0.13219929943420378, 0.06369602365333576, 0.11482992361408194, 0.045581360365326444, 0.06484407435083035, 0.04803815018690756, 0.07175423868078983, 0.2877993525110772, 0.3401236580778282, 0.16775514267249672, 0.10995796739145594, 0.14335583515319955, 0.07969816808806142, 0.2317278078509019, 0.06886508128532574, 0.08962323769897843, 0.11473450263555754, 0.09867601284467371, 0.08533845941494547, 0.21328191565810062, 0.07111101539885187, 0.09507586407164201, 0.14892453318427706, 0.14671727132441545, 0.1775693920226518, 0.12762337056870118, 0.09021638358856833, 0.11487360157421066, 0.096410177886039, 0.17289612063893303, 0.12622256942822663, 0.10959910416470418, 0.21549568390375215]"
2013.09.27,"[0.3338885416741254, 0.2053378381485116, 0.6783078958638344, 0.0854280405305528, 0.2107543165872007, 0.142263527213527, 0.20563545419338183, 0.12357183459303986, 0.1748278667285894, 0.22254959906021238, 0.15928220911984514, 0.38894614232937275]"
2013.09.27,"[0.1503407392041869, 0.1739661068909182, 0.06712793890945205, 0.03846587456320558, 0.1504897734831932, 0.06405731606073281, 0.09259193512604903, 0.06080657454591228, 0.15240065526647303, 0.06625949501766651, 0.089289547470743, 0.35518082116171606, 0.6021693985011136, 0.10010595282248902, 0.14608426313049536, 0.17077828281357416, 0.13876980329657032, 0.15778700361129014, 0.14085052898570477, 0.14265547903589906, 0.3512270297107002, 0.17211122623807712, 0.20635890487723607, 0.19323344099394166]"
2013.09.27,"[0.170709582666616, 0.18584036479221355, 0.15747681762411014, 0.15244547149577298, 0.13991973690578904, 0.04367740526187564, 0.1077538667526457, 0.15024435385350052, 0.07273609102466538, 0.4142695460618067, 0.48407877287260065, 0.15993359583569308, 0.21003815075962032, 0.09383650587194413, 0.20674910048643785, 0.19620231663735385, 0.1332569550272745, 0.09597384120009676, 0.18961046184495442, 0.1619830886839641, 0.2802214985709692, 0.22481300014862965, 0.20834307757889525]"
2013.09.27,"[0.09257073275902994, 0.20475316008658562, 0.10406031681124467, 0.11791513305352104, 0.2196087712770151, 0.21369896465988666, 0.17229753161014708, 0.3367747583451904, 0.15659214046035605, 0.24779345979906844, 0.775791621754231]"
